num,combination
209,"['E_regression_shift', 'valence_composition_average', 'phi_composition_average', 'NdValence_composition_average', 'MiracleRadius_composition_average', 'SecondIonizationEnergy_composition_average', 'n_ws^third_composition_average', 'ThermalConductivity_composition_average', 'CovalentRadius_composition_average', 'Column_composition_average', 'NsValence_composition_average', 'NUnfilled_composition_average', 'CovalentRadii_composition_average', 'Density_composition_average', 'MeltingT_composition_average', 'SpaceGroupNumber_composition_average', 'NValance_composition_average', 'FirstIonizationEnergy_composition_average', 'Polarizability_composition_average', 'ElectronAffinity_composition_average', 'BCCfermi_composition_average', 'GSestBCClatcnt_composition_average', 'HHIr_composition_average', 'HHIp_composition_average', 'GSenergy_pa_composition_average', 'ThirdIonizationEnergy_composition_average', 'BulkModulus_composition_average', 'BoilingT_composition_average', 'HeatVaporization_composition_average', 'IonicRadii_composition_average', 'NdUnfilled_composition_average', 'MendeleevNumber_composition_average', 'ElasticModulus_composition_average', 'Electronegativity_composition_average', 'AtomicWeight_composition_average', 'HeatFusion_composition_average', 'ShearModulus_composition_average', 'ThermalExpansionCoefficient_composition_average', 'HeatCapacityMolar_composition_average', 'valence_max_value', 'phi_max_value', 'GSestFCClatcnt_max_value', 'SecondIonizationEnergy_max_value', 'IonizationEnergy_max_value', 'n_ws^third_max_value', 'ThermalConductivity_max_value', 'CovalentRadius_max_value', 'Column_max_value', 'NUnfilled_max_value', 'CovalentRadii_max_value', 'Density_max_value', 'BCCenergy_pa_max_value', 'BCCvolume_padiff_max_value', 'MeltingT_max_value', 'NValance_max_value', 'Row_max_value', 'Polarizability_max_value', 'BCCfermi_max_value', 'HHIr_max_value', 'HHIp_max_value', 'ThirdIonizationEnergy_max_value', 'BulkModulus_max_value', 'BoilingT_max_value', 'HeatVaporization_max_value', 'IonicRadii_max_value', 'NdUnfilled_max_value', 'MendeleevNumber_max_value', 'ElasticModulus_max_value', 'Electronegativity_max_value', 'HeatFusion_max_value', 'SpecificHeatCapacity_max_value', 'ShearModulus_max_value', 'AtomicRadii_max_value', 'HeatCapacityMolar_max_value', 'valence_min_value', 'phi_min_value', 'NdValence_min_value', 'MiracleRadius_min_value', 'SecondIonizationEnergy_min_value', 'n_ws^third_min_value', 'ThermalConductivity_min_value', 'CovalentRadius_min_value', 'Column_min_value', 'NUnfilled_min_value', 'CovalentRadii_min_value', 'Density_min_value', 'BCCvolume_padiff_min_value', 'MeltingT_min_value', 'NValance_min_value', 'ElectricalConductivity_min_value', 'FirstIonizationEnergy_min_value', 'Row_min_value', 'Polarizability_min_value', 'ElectronAffinity_min_value', 'BCCfermi_min_value', 'HHIr_min_value', 'HHIp_min_value', 'ThirdIonizationEnergy_min_value', 'BulkModulus_min_value', 'HeatVaporization_min_value', 'IonicRadii_min_value', 'NdUnfilled_min_value', 'MendeleevNumber_min_value', 'ElasticModulus_min_value', 'Electronegativity_min_value', 'HeatFusion_min_value', 'SpecificHeatCapacity_min_value', 'ShearModulus_min_value', 'ThermalExpansionCoefficient_min_value', 'HeatCapacityMass_min_value', 'BCCefflatcnt_min_value', 'HeatCapacityMolar_min_value', 'valence_difference', 'phi_difference', 'NdValence_difference', 'MiracleRadius_difference', 'SecondIonizationEnergy_difference', 'n_ws^third_difference', 'CovalentRadius_difference', 'Column_difference', 'NUnfilled_difference', 'CovalentRadii_difference', 'Density_difference', 'MeltingT_difference', 'SpaceGroupNumber_difference', 'NValance_difference', 'ElectricalConductivity_difference', 'FirstIonizationEnergy_difference', 'Row_difference', 'Polarizability_difference', 'AtomicNumber_difference', 'ElectronAffinity_difference', 'BCCfermi_difference', 'GSestBCClatcnt_difference', 'HHIr_difference', 'HHIp_difference', 'ThirdIonizationEnergy_difference', 'BulkModulus_difference', 'BoilingT_difference', 'HeatVaporization_difference', 'IonicRadii_difference', 'MendeleevNumber_difference', 'ElasticModulus_difference', 'Electronegativity_difference', 'HeatFusion_difference', 'SpecificHeatCapacity_difference', 'ShearModulus_difference', 'AtomicRadii_difference', 'ThermalExpansionCoefficient_difference', 'HeatCapacityMolar_difference', 'AtomicVolume_difference', 'Site1_valence', 'Site1_phi', 'Site1_NdValence', 'Site1_n_ws^third', 'Site1_CovalentRadius', 'Site1_Column', 'Site1_NUnfilled', 'Site1_CovalentRadii', 'Site1_BCCvolume_padiff', 'Site1_NValance', 'Site1_ElectricalConductivity', 'Site1_FirstIonizationEnergy', 'Site1_Polarizability', 'Site1_ElectronAffinity', 'Site1_BCCfermi', 'Site1_HHIr', 'Site1_HHIp', 'Site1_BoilingT', 'Site1_HeatVaporization', 'Site1_IonicRadii', 'Site1_MendeleevNumber', 'Site1_ElasticModulus', 'Site1_Electronegativity', 'Site1_AtomicWeight', 'Site1_HeatFusion', 'Site1_SpecificHeatCapacity', 'Site1_ShearModulus', 'Site1_ThermalExpansionCoefficient', 'Site1_BCCefflatcnt', 'Site1_HeatCapacityMolar', 'Site2_valence', 'Site2_NdValence', 'Site2_MiracleRadius', 'Site2_CovalentRadius', 'Site2_Column', 'Site2_NUnfilled', 'Site2_CovalentRadii', 'Site2_Density', 'Site2_BCCenergy_pa', 'Site2_BCCvolume_padiff', 'Site2_MeltingT', 'Site2_NValance', 'Site2_ElectricalConductivity', 'Site2_FirstIonizationEnergy', 'Site2_Row', 'Site2_Polarizability', 'Site2_BCCfermi', 'Site2_GSestBCClatcnt', 'Site2_BoilingT', 'Site2_IonicRadii', 'Site2_NdUnfilled', 'Site2_MendeleevNumber', 'Site2_ElasticModulus', 'Site2_Electronegativity', 'Site2_HeatFusion', 'Site2_SpecificHeatCapacity', 'Site2_AtomicRadii', 'Site2_ThermalExpansionCoefficient']"
